"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Singapore","SGP","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93538792","2.85809099","2.79514503","3.10455417","2.81540411","2.70571076","2.3688879","2.84341036","3.62564229","3.17368627","3.7437377","3.65590488","3.45830706","3.91164646","4.27307275","3.95624757","3.93233174","4.22285179","4.52704132","4.92279194","","",
"Solomon Islands","SLB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.24687359","3.01942846","3.28349045","3.5283561","3.80478354","4.56048235","6.4432523","6.09018055","6.00398587","5.64064416","7.83435685","6.6640115","6.42147919","5.97100604","7.92179206","7.46783612","5.08309566","5.48036406","5.42167209","5.05106254","","",
"Sierra Leone","SLE","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3546981","11.08218521","11.59462938","10.92184125","12.15877898","13.63256032","11.8345473","11.96043347","11.69246204","11.66277367","12.24678485","10.67789154","10.1169446","10.29246346","13.13439594","10.31962615","11.98498249","11.23526449","11.58532421","11.08990224","","",
"El Salvador","SLV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.37866428","7.57816748","8.20785503","8.42542914","8.16387259","8.17035693","8.01874114","7.89933898","7.60620874","7.29741079","7.19019921","6.67646241","6.31506264","6.21326237","6.83139755","6.912477","6.8080665","6.70445412","6.94580058","6.77240285","","",
"San Marino","SMR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30852454","5.1019538","4.79610226","4.71353812","4.72906653","4.81420422","4.70998606","4.67493655","4.25442586","4.17137933","4.08634536","3.85005378","3.87083755","3.94560934","4.57007456","5.01688731","5.71712772","6.28075946","6.04907828","6.12906486","","",
"Somalia","SOM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50632514","6.50568356","6.51275954","6.56727432","6.60692489","6.52558279","6.88541032","8.09016738","8.12851142","8.23883414","8.70154867","8.99165287","10.01500892","10.04801464","9.90349052","10.08880983","9.72329413","9.89106186","10.11558912","10.36881192","","",
"Sub-Saharan Africa (excluding high income)","SSA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14027621339594","6.07186446249786","6.12879843374632","6.14401077352112","6.06371413626926","5.52177311668069","5.79460578705979","5.38355285302664","5.98753460634846","6.039242177804","5.85868662579859","5.6596821007329","5.61939005274975","5.59141249350753","6.14891202603771","5.79468806389801","5.80797426325385","5.60315994644464","5.65292597181326","5.47643957170003","","",
"South Sudan","SSD","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7738404","2.61923747","2.73842073","","",
"Sub-Saharan Africa","SSF","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13844603247458","6.07036172015327","6.12789435060712","6.14179292547869","6.06163226562223","5.52023760401238","5.79213207408543","5.38128575158785","5.98548151126425","6.03651463416049","5.85603102707699","5.65719472813189","5.61678035275615","5.58868626061458","6.14596195538627","5.7931000461775","5.8062660935891","5.60208494627251","5.65119243432035","5.47474687481983","","",
"Small states","SST","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95945812858835","5.06326887951488","5.07387513696012","5.25658248781201","5.10473530257198","4.81222750257598","4.88429201482268","5.07524533789556","5.3301056406882","5.19461043182416","4.90656782253889","4.59783302817924","4.4974140280991","4.26546530847334","5.10896757275167","4.57189584865374","4.26523653945717","4.44481968541502","4.48539718124182","4.50720356481844","","",
"Sao Tome and Principe","STP","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64273595","6.80703133","8.31632977","7.35704318","8.49001082","8.8589867","10.27774064","10.2099232","11.1180666","9.93609895","10.03778171","7.84085755","7.43878143","5.66213472","6.6527575","5.24180131","5.44255012","8.60347569","9.76121412","8.35346606","","",
"Suriname","SUR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.96915487","7.41196355","10.05899763","11.12889527","8.91031536","9.65099515","8.37819571","7.1421666","6.62355609","6.87614002","6.7755102","6.21722335","5.92394468","5.92226887","6.13576782","5.80511399","5.93024378","6.08716678","5.96477182","5.68746988","","",
"Slovak Republic","SVK","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.06387494","6.43714522","5.78420775","5.65522564","5.75379503","5.49890785","5.50461613","5.62930119","5.81850192","7.21098106","7.04485118","7.34768079","7.75529417","8.0208281","9.15199445","8.50861648","7.95706221","8.14522055","8.00422824","8.05404755","","",
"Slovenia","SVN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45548818","7.63863893","7.75623737","7.81007276","7.79898595","8.26416456","8.56912386","8.62002958","8.76732486","8.46523245","8.49586245","8.41787985","7.98322378","8.46557039","9.37871271","9.06859821","9.0771408","9.36723766","9.29292245","9.23388628","","",
"Sweden","SWE","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96455521","8.20030584","8.02636126","8.11535567","8.19761871","8.17961312","8.85949228","9.22815647","9.31003467","9.08797098","9.06150305","8.94799761","8.91722313","9.22835422","9.93895273","9.46876598","11.70251308","11.80240408","11.96648921","11.92983965","","",
"Swaziland","SWZ","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96022014","5.40336559","5.11770422","5.50584997","5.32938564","5.25519849","5.11405331","5.15565081","5.70622138","5.88376476","6.79799069","6.81322502","7.0494846","8.19474448","8.46365405","8.46995395","8.61329306","8.75829595","9.65813772","9.25193954","","",
"Sint Maarten (Dutch part)","SXM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97004056","5.07147834","5.57218446","4.94515287","4.95764546","4.61725436","4.45396104","4.20887554","4.64427154","4.17338663","3.90758098","3.72881909","3.30160537","2.6367745","2.63590921","3.59400354","3.38253043","4.08323853","3.57848961","3.36981689","","",
"Syrian Arab Republic","SYR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51687902","5.5004147","5.29796706","5.12370263","5.24971554","4.91917628","4.91523547","4.9424633","5.11607166","4.47860155","4.10970595","3.77755937","3.72233305","3.39762749","3.54647033","3.27644738","3.23254125","3.2546046","3.25453108","3.25453108","","",
"Turks and Caicos Islands","TCA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.78536987","5.41033448","5.55698269","5.41150051","5.8664633","6.27665152","6.08614845","8.33249881","5.49054134","5.71977487","3.91024833","3.32174296","3.34616501","2.9164692","3.30677754","2.94877337","3.16873244","3.0003298","3.41745392","3.6211644","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.27349118992853","3.47667915265392","3.6455025049409","4.01895635857252","4.072449808712","4.10401359353628","4.16130990019778","4.32136530087494","4.40389151391476","4.32815488721751","4.33842636810404","4.25703735362691","4.14126920852118","4.34688080809483","4.79345870696239","4.59338492309921","4.72015436704757","4.96899289020765","5.09483428187738","5.25704206807039","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92924276770887","5.14388821071387","5.81273721965003","5.3802162784456","5.43753180987156","5.33336087901401","5.58940422552695","5.86862717621809","5.78920019878061","5.63033955726716","5.64848122330108","5.68120374176","5.75920310669256","6.21784189637938","6.85426629286744","6.46705439592054","6.21030863907102","6.35375767711457","6.46365376289627","6.41249061459149","","",
"Togo","TGO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.98928561","4.00722916","3.87706166","3.91614866","4.00537259","4.34587672","4.28754557","4.0672205","4.99880284","5.06130245","5.17180825","5.56021357","5.54708083","5.73187263","6.63672007","5.36773553","5.20927104","5.11056848","5.11926485","5.24687674","","",
"Thailand","THA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.53153362389","3.84083691537098","3.99659605300665","3.73528621544688","3.49625109539395","3.39540941806489","3.31553976213509","3.70010217143188","3.58195153961161","3.51401499905385","3.54852822395601","3.49340077723995","3.5641741768548","3.92353575246028","4.11247893198855","3.80909637093027","4.11984591467243","4.16954890790603","4.00404729300765","4.12216448056303","","",
"Tajikistan","TJK","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06601222","3.10434972","3.63343559","3.5587818","3.87736245","4.64098196","4.58575814","4.47985599","4.46175837","5.07023451","5.88684129","5.70209357","5.34661226","5.58479823","5.92820612","6.04279741","5.98248817","6.39187459","6.75199215","6.880884","","",
"Turkmenistan","TKM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06731472","3.1335062","4.96003169","5.03036799","3.88163143","3.94217882","3.87186243","3.3377542","3.85321101","4.03345977","3.51024521","2.90279089","2.15851852","1.9252072","1.88168599","1.98723852","1.98105412","1.96187546","2.12069027","2.06738625","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.31210205626645","6.30462508084455","6.31387222701458","6.31835162728111","6.52393093840039","6.35455885143507","6.49517098630741","6.19270165955899","6.44673419931224","6.38628964123364","6.77758511187423","6.75755539370888","6.82274483957684","6.84407919234478","7.48626493792133","7.14444638444879","7.00335488346043","6.99617192060409","7.12971875550909","7.25635403961625","","",
"Timor-Leste","TLS","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26442873","3.74927975","3.88859344","2.48303393","1.30917431","1.04740904","0.65286624","0.36832022","0.73921941","1.01851052","0.92235429","0.75749142","1.00788672","1.28677234","1.47530345","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25760040122029","4.24961496044606","4.59514707142505","4.84391382102673","4.83357957149193","4.90775952965647","5.24206673222163","5.49186244134573","5.28131559867301","5.29998247742948","5.02605354368055","4.91959285507982","5.00760151433023","5.16229027606695","6.12736566793601","6.08824019905029","5.92957417916708","6.26926194460293","6.28380587440868","6.35581380830745","","",
"Tonga","TON","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13074967","4.21472348","4.47885371","4.7273677","5.14424756","4.75456523","5.65871081","5.02974129","5.08974932","4.87078703","6.52379264","5.60594356","5.81765428","5.12973873","4.66848316","4.59400374","4.06038924","4.51094427","4.98418762","5.17677064","","",
"South Asia (IDA & IBRD)","TSA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75782055914954","3.65627379587396","3.86658539744405","3.94408290093369","3.75867125272987","3.91977612490257","4.09898409217047","4.09697228736631","4.00709180552741","3.96609105607755","4.06386881642222","4.09003353143018","4.0825509789987","4.15688283166534","4.17604236569865","4.13779518294731","4.16218359775151","4.17282116338059","4.26580514865107","4.37298308079406","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13844603247457","6.07036172015327","6.12789435060712","6.1417929254787","6.06163226562223","5.52023760401238","5.79213207408543","5.38128575158785","5.98548151126425","6.03651463416049","5.85603102707699","5.65719472813189","5.61678035275615","5.58868626061458","6.14596195538626","5.7931000461775","5.8062660935891","5.60208494627252","5.65119243432035","5.47474687481983","","",
"Trinidad and Tobago","TTO","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09811641","4.73247124","4.57741344","4.17963328","4.70723528","4.16756233","4.39833331","4.99769053","5.12558072","5.2241969","5.31033616","4.48975901","4.82306179","4.3981753","6.47087206","5.28531009","5.05638554","5.78214255","5.98343264","5.93319696","","",
"Tunisia","TUN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.85903889","5.4307356","5.13826157","5.39805385","5.42520205","5.39590538","5.29072381","5.31933929","5.35778086","5.62538521","5.56702876","5.64434473","5.64191897","5.6286516","6.18404687","6.54360565","7.15464127","7.17870481","7.26466474","7.00385794","","",
"Turkey","TUR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5070327","2.90240258","3.13356918","3.59344282","4.76552076","4.94898488","5.16018215","5.35671343","5.33861757","5.37016598","5.44880157","5.81085626","6.03715628","6.07447864","6.07952123","5.61321761","5.28676115","5.2363833","5.384456","5.41495949","","",
"Tuvalu","TUV","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16984768","11.38689783","8.264683","8.76363644","9.34381366","15.69767024","17.43301317","14.5805306","21.88030831","16.93131245","18.41012845","19.37748443","16.99930755","13.42532962","12.8212381","16.75279266","16.97994463","13.77340665","16.61044357","16.53663877","","",
"Tanzania","TZA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01301851","2.77587875","2.77628591","2.54390649","2.67091378","2.64168592","3.27675923","3.5897047","4.05540452","4.09591423","4.66284406","6.86400679","4.71826274","4.21458618","3.97365888","5.29671631","5.71831577","5.72109354","5.56967822","5.58011591","","",
"Uganda","UGA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69237231","5.67241225","5.56349662","6.20038827","6.17789466","6.77320288","7.26084954","7.78265962","7.5364715","8.89591147","9.36187998","9.86250092","9.76286949","9.10394727","8.42938791","11.02478546","9.08972092","7.58352882","7.47352248","7.22213686","","",
"Ukraine","UKR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.00905529","6.85169783","6.85355266","6.60425133","5.89209752","5.58890298","5.65578135","6.25127679","6.93362184","6.60913962","6.41043647","6.39231981","6.35521436","6.63441822","7.79946242","7.80753352","6.98430531","7.46947303","7.66658213","7.09573611","","",
"Upper middle income","UMC","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2270121507917","5.27893553782499","5.5454448766513","5.51363221242641","5.59957033844771","5.51606347066498","5.59195765410369","5.50947324439227","5.5930015207744","5.49648995741678","5.62589424966942","5.56352495859538","5.53188853285023","5.69904667323625","6.24578503157224","5.99293895731548","5.91700417494122","6.01446982254968","6.09879511514664","6.16956797797032","","",
"Uruguay","URY","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.63050196","10.70709205","8.39879148","8.90614574","7.75073941","7.81923694","7.45887275","7.17898084","6.51517001","11.58763842","11.1496572","11.17178456","8.22815252","8.17280036","8.78469846","8.62826624","8.55410488","8.7407876","8.67769884","8.5814914","","",
"United States","USA","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.08665381","13.04409768","12.96264222","12.98733834","12.99005116","13.06983845","13.72876259","14.54940527","15.05869771","15.13565701","15.15399054","15.2700426","15.56604376","16.02261006","16.99914257","17.0167582","17.05713122","17.01736133","16.89772211","17.14075435","","",
"Uzbekistan","UZB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.74492996","7.1251374","6.81584604","6.30520983","5.53580821","5.29449957","5.27690086","5.43685001","5.16997656","5.11436038","5.11296685","5.49300901","5.81239577","5.92163254","6.31487791","5.34396144","5.64815804","6.49281819","6.31652519","5.83852176","","",
"St. Vincent and the Grenadines","VCT","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.72311994","6.7303465","7.47797437","6.80509482","6.46801482","3.7286133","3.64487016","3.93148728","3.90559599","3.72254162","3.65905803","3.88350892","3.92014582","4.69654243","5.13037013","4.70791229","4.99199565","8.47719837","5.2086","8.63023974","","",
"Venezuela, RB","VEN","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42406837","4.72752848","4.05839035","4.44394708","4.91966378","4.9066524","5.20843586","4.93143968","4.93347186","4.77964216","4.6940286","4.85046028","5.25316087","3.98047064","5.81361503","5.03666547","5.2449473","4.80160508","4.93680816","5.2567025","","",
"British Virgin Islands","VGB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.18751136","5.0518596","4.87738848","4.91848196","4.88350828","4.89132806","5.17364313","4.69805786","4.83899044","5.08710719","5.37666261","5.56258599","6.0923572","5.52834177","6.0398131","6.36084929","6.2016319","6.96358104","7.16550866","7.06677833","","",
"Vanuatu","VUT","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67060661","2.30245085","2.83190881","3.60614404","3.21916418","3.28357898","3.36538173","3.52286849","4.01906287","4.11663165","3.86851559","3.96261637","3.67007251","3.66361488","3.90267183","4.71116665","3.84552673","3.70249939","3.92031081","5.02357493","","",
"World","WLD","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.50861739164353","8.55670622132474","8.65315029147816","8.87523473950161","8.98265696714061","9.00477751494946","9.41833704090054","9.76694794803218","9.91532524375084","9.79721936003475","9.78549402148842","9.68112908973855","9.53309440955237","9.60536047158195","10.3856872030453","10.0176435885778","9.82345876282769","9.8445446966978","9.82673485540155","9.92114956406627","","",
"Samoa","WSM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60886667","4.17497735","4.64260971","5.16712117","5.59621339","5.31099354","5.15897595","5.01272806","4.70708479","4.44716302","4.4674683","4.67689122","5.25092298","4.51961091","5.04306066","5.70478027","5.79833054","5.01570584","6.90784194","7.21510906","","",
"Kosovo","XKX","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20394144","4.11404036","4.25990346","4.97697955","4.28163482","4.13856617","4.33521896","4.2192872","5.00406928","4.8988836","4.5804801","4.81712889","4.91766097","5.11744651","5.31633725","5.17144739","5.0414585","5.73349373","5.77556499","5.63699019","","",
"South Africa","ZAF","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.28382429","8.47180399","8.58889772","8.48517314","8.50569496","8.06849287","8.31481812","8.08571189","8.25734824","7.92666753","7.76856193","7.56779385","7.53305757","7.74694468","8.38628739","8.5041601","8.61362713","8.79451471","8.77541891","8.79698456","","",
"Zambia","ZMB","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.97742828","6.00546828","6.27948539","7.0649671","7.36514479","7.16155106","6.56316538","6.92776191","8.17601711","7.32536011","7.55610861","6.10709037","4.36579232","4.8719934","4.72867894","4.40728156","4.262571","4.91328998","4.99279017","4.98676469","","",
"Zimbabwe","ZWE","Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.00975099","6.15713524","6.53175852","6.51500899","7.13051837","6.43560337","5.1241363","4.47385581","4.95530438","6.25858308","5.37316536","6.30657418","6.68618346","6.88119338","6.43947119","","",
